Player Name,Player ID
Shabazz Muhammad,muhamsh01
Evan Turner,turneev01
Ersan Ilyasova,ilyaser01
Jerryd Bayless,bayleje01
Mario Chalmers,chalmma01
Allen Crabbe,crabbal01
Robin Lopez,lopezro01
Jared Sullinger,sullija01
Myles Turner,turnemy01
Al-Farouq Aminu,aminual01
Marco Belinelli,belinma01
Gorgui Dieng,dienggo01
Ricky Rubio,rubiori01
Matt Barnes,barnema02
Nikola Jokic,jokicni01
Kelly Olynyk,olynyke01
Patrick Beverley,beverpa01
Terrence Ross,rosste01
Ramon Sessions,sessira01
Carl Landry,landrca01
Gary Neal,nealga01
Hollis Thompson,thompho01
Dion Waiters,waitedi01
Marcus Thornton,thornma01
Jerami Grant,grantje01
Courtney Lee,leeco01
Manu Ginobili,ginobma01
Raymond Felton,feltora01
Doug McDermott,mcderdo01
Kevin Martin,martike02
Ian Mahinmi,mahinia01
Derrick Williams,willide02
Jordan Farmar,farmajo01
Aaron Gordon,gordoaa01
Nene,hilarne01
Kyle Korver,korveky01
Rudy Gobert,goberru01
Mason Plumlee,plumlma01
Marcus Smart,smartma01
Alex Len,lenal01
Archie Goodwin,goodwar01
Gerald Green,greenge01
Austin Rivers,riverau01
Rodney Stuckey,stuckro01
Jordan Hill,hilljo01
Jeremy Lamb,lambje01
Toney Douglas,douglto01
Gerald Henderson,hendege02
Tyler Johnson,johnsty01
Terrence Jones,joneste01
Luis Scola,scolalu01
Cody Zeller,zelleco01
Shelvin Mack,macksh01
Tim Duncan,duncati01
Taj Gibson,gibsota01
Zaza Pachulia,pachuza01
Cory Joseph,josepco01
Jon Leuer,leuerjo01
Patty Mills,millspa02
Nik Stauskas,stausni01
Tony Allen,allento01
Meyers Leonard,leoname01
Tony Wroten,wroteto01
Lance Stephenson,stephla01
Jusuf Nurkic,nurkiju01
Lance Thomas,thomala01
Mo Williams,willima01
Stanley Johnson,johnsst04
Steven Adams,adamsst01
P.J. Tucker,tuckepj01
Jared Dudley,dudleja01
Joffrey Lauvergne,lauvejo01
David Lee,leeda02
O.J. Mayo,mayooj01
Ben McLemore,mclembe01
Tristan Thompson,thomptr01
Wayne Ellington,ellinwa01
Jameer Nelson,nelsoja01
Jose Calderon,caldejo01
Langston Galloway,gallola01
Devin Harris,harride01
D.J. Augustin,augusdj01
Darrell Arthur,arthuda01
Matthew Dellavedova,dellama01
Frank Kaminsky,kaminfr01
E'Twaun Moore,mooreet01
JaMychal Green,greenja01
Amir Johnson,johnsam01
Shane Larkin,larkish01
Jodie Meeks,meeksjo01
Garrett Temple,templga01
Nick Young,youngni01
James Ennis III,ennisja01
Brandon Bass,bassbr01
Corey Brewer,breweco01
Tyson Chandler,chandty01
Mike Dunleavy,dunlemi02
Danny Green,greenda02
Jason Smith,smithja02
Aaron Brooks,brookaa01
Marreese Speights,speigma01
David West,westda01
Luke Babbitt,babbilu01
Clint Capela,capelca01
Willie Cauley-Stein,caulewi01
Festus Ezeli,ezelife01
John Henson,hensojo01
Andre Iguodala,iguodan01
Bobby Portis,portibo01
Donald Sloan,sloando01
Brandon Jennings,jennibr01
Wesley Johnson,johnswe01
Andrew Nicholson,nichoan01
Patrick Patterson,pattepa01
Brandan Wright,wrighbr03
Seth Curry,curryse01
Kosta Koufos,koufoko01
Andrea Bargnani,bargnan01
Vince Carter,cartevi01
Josh Richardson,richajo01
Kris Humphries,humphkr01
Ed Davis,davised01
Henry Sims,simshe01
Leandro Barbosa,barbole01
Boris Diaw,diawbo01
Tim Hardaway Jr.,hardati02
Maurice Harkless,harklma01
Thabo Sefolosha,sefolth01
Justise Winslow,winslju01
Aron Baynes,baynear01
Shaun Livingston,livinsh01
Timofey Mozgov,mozgoti01
P.J. Hairston,hairspj02
Donatas Motiejunas,motiedo01
Mike Scott,scottmi01
Channing Frye,fryech01
Dante Cunningham,cunnida01
Mario Hezonja,hezonma01
Trey Lyles,lylestr01
T.J. McConnell,mccontj01
Paul Pierce,piercpa01
Tyler Zeller,zellety01
Josh Smith,smithjo03
Alexis Ajinca,ajincal01
Duje Dukan,dukandu01
Spencer Hawes,hawessp01
Jonathon Simmons,simmojo02
J.J. Hickson,hicksjj01
Randy Foye,foyera01
Trevor Booker,booketr01
Markel Brown,brownma02
Roy Hibbert,hibbero01
Raul Neto,netora01
Jason Terry,terryja01
Rondae Hollis-Jefferson,holliro01
Dwight Powell,poweldw01
Iman Shumpert,shumpim01
Amar'e Stoudemire,stoudam01
Ty Lawson,lawsoty01
Jarell Martin,martija01
Xavier Munford,munfoxa02
Greivis Vasquez,vasqugr01
Troy Daniels,danietr01
Bryce Dejean-Jones,dejeabr01
Jerian Grant,grantje02
Richaun Holmes,holmeri01
Anthony Morrow,morroan01
Norman Powell,powelno01
Tiago Splitter,splitti01
Cole Aldrich,aldrico01
Bismack Biyombo,biyombi01
Richard Jefferson,jefferi01
Boban Marjanovic,marjabo01
Larry Nance Jr.,nancela02
Lavoy Allen,allenla01
Andrew Bogut,bogutan01
Ronnie Price,pricero01
Tony Snell,snellto01
Anthony Tolliver,tollian01
Quincy Acy,acyqu01
Tim Frazier,fraziti01
JaKarr Sampson,sampsja02
Nemanja Bjelica,bjeline01
JaVale McGee,mcgeeja01
Miles Plumlee,plumlmi01
Charlie Villanueva,villach01
Alan Anderson,anderal01
James Johnson,johnsja01
Cameron Payne,payneca01
Metta World Peace,artesro01
Sasha Vujacic,vujacsa01
Spencer Dinwiddie,dinwisp01
Kyle O'Quinn,oquinky01
Andre Roberson,roberan03
Beno Udrih,udrihbe01
Chris McCullough,mcculch01
Willie Reed,reedwi02
Justin Holiday,holidju01
Jordan McRae,mcraejo01
Kyle Anderson,anderky01
Tyler Ennis,ennisty01
Alonzo Gee,geeal01
Marcelo Huertas,huertma01
Nikola Pekovic,pekovni01
Briante Weber,weberbr01
Steve Blake,blakest01
Dewayne Dedmon,dedmode01
Jonas Jerebko,jerebjo01
Joakim Noah,noahjo01
Thomas Robinson,robinth01
C.J. Watson,watsocj01
Jeff Withey,witheje01
Solomon Hill,hillso01
Joe Ingles,inglejo01
Tyus Jones,jonesty01
Ryan Kelly,kellyry01
Brandon Rush,rushbr01
John Jenkins,jenkijo01
Chase Budinger,budinch01
Elton Brand,brandel01
Brian Roberts,roberbr01
Omer Ask,asikom01
Anthony Brown,brownan02
Rakeem Christmas,chrisra01
Darrun Hilliard,hillida01
Chris Andersen,anderch01
Kevin Seraphin,serapke01
Justin Anderson,anderju01
Glenn Robinson III,robingl02
Delon Wright,wrighde01
Joe Young,youngjo01
Orlando Johnson,johnsor01
Andre Miller,millean02
Caron Butler,butleca01
James Jones,jonesja02
Kendall Marshall,marshke01
Salah Mejri,mejrisa01
Shabazz Napier,napiesh01
Kelly Oubre Jr.,oubreke01
Ian Clark,clarkia01
Montrezl Harrell,harremo01
Josh McRoberts,mcrobjo01
Axel Toupane,toupaax01
Noah Vonleh,vonleno01
Christian Wood,woodch01
Jordan Adams,adamsjo01
James Anderson,anderja01
Robert Sacre,sacrero01
Ryan Hollins,holliry01
Tarik Black,blackta01
Cristiano Felicio,feliccr01
Kyle Singler,singlky01
Ray McCallum,mccalra01
Phil Pressey,pressph01
Reggie Bullock,bullore01
Mike Muscala,muscami01
Kevin Garnett,garneke01
Jason Thompson,thompja02
Luc Mbah a Moute,mbahalu01
Rashad Vaughn,vaughra01
Kirk Hinrich,hinriki01
Thanasis Antetokounmpo,antetth01
Johnny O'Bryant,obryajo01
C.J. Wilcox,wilcocj01
Chris Johnson,johnsch04
James Michael McAdoo,mcadoja01
Tayshaun Prince,princta01
Alan Williams,willial03
Alex Stepheson,stephal01
Andrew Goudelock,goudean01
Josh Huestis,huestjo01
Cory Jefferson,jeffeco01
Chris Kaman,kamanch01
Jared Cunningham,cunnija01
Rasual Butler,butlera01
Drew Gooden,goodedr01
R.J. Hunter,hunterj01
Justin Harper,harpeju01
Kostas Papanikolaou,papanko01
Anderson Varejao,varejan01
Matt Bonner,bonnema01
Lorenzo Brown,brownlo01
Adreian Payne,paynead01
Kendrick Perkins,perkike01
Pablo Prigioni,prigipa01
Sonny Weems,weemsso01
Jarell Eddie,eddieja01
Jeremy Evans,evansje01
Tyler Hansbrough,hansbty01
Sergey Karasev,karasse01
K.J. McDaniels,mcdankj01
Steve Novak,novakst01
Lamar Patterson,pattela01
Greg Smith,smithgr02
Damjan Rudez,rudezda01
Edy Tavares,tavarwa01
Lucas Nogueira,noguelu01
DeJuan Blair,blairde01
Nick Collison,collini01
Chris Copeland,copelch01
Devyn Marble,marblde01
Coty Clarke,clarkco01
Chuck Hayes,hayesch01
Tibor Plei,pleisti01
Cameron Bairstow,bairsca01
Lou Amundson,amundlo01
Jeff Ayres,pendeje02
Cleanthony Early,earlycl01
Jorge Gutierrez,gutiejo01
Damien Inglis,inglida01
Kevon Looney,looneke01
Elijah Millsap,millsel01
Terry Rozier,roziete01
Udonis Haslem,hasleud01
Nazr Mohammed,mohamna01
Shayne Whittington,whittsh01
Elliot Williams,williel01
Jimmer Fredette,fredeji01
Anthony Bennett,bennean01
Russ Smith,smithru01
Erick Green,greener01
Cliff Alexander,alexacl01
Mitch McGary,mcgarmi01
Jordan Mickey,mickejo01
Mike Miller,millemi01
Keith Appling,applike01
Luis Montero,montelu01
Pat Connaughton,connapa01
Jarnell Stokes,stokeja01
Bryce Cotton,cottobr01
Eric Moreland,moreler01
James Young,youngja01
Joel Anthony,anthojo01
Aaron Harrison,harriaa01
Sasha Kaun,kaunsa01
Branden Dawson,dawsobr01
Joe Harris,harrijo01
Bruno Caboclo,cabocbr01
Sam Dekker,dekkesa01
J.J. O'Brien,obriejj01
Nate Robinson,robinna01
