Player Name,Player ID
Emmanuel Mudiay,mudiaem01
Danny Green,greenda02
Fred VanVleet,vanvlfr01
Jonathan Gibson,gibsojo01
Alex Len,lenal01
Dwight Powell,poweldw01
Derrick Rose,rosede01
Devin Harris,harride01
Marcin Gortat,gortama01
Jerami Grant,grantje01
Jerian Grant,grantje02
Garrett Temple,templga01
Rajon Rondo,rondora01
J.R. Smith,smithjr01
Jarrett Allen,allenja01
Thabo Sefolosha,sefolth01
Evan Turner,turneev01
Dante Exum,exumda01
Dejounte Murray,murrade01
Aaron Jackson,jacksaa01
Delon Wright,wrighde01
Kyle Anderson,anderky01
Jerryd Bayless,bayleje01
Antonio Blakeney,blakean01
Josh Hart,hartjo01
Cory Joseph,josepco01
Frank Mason III,masonfr01
David Nwaba,nwabada01
Chandler Parsons,parsoch01
Doug McDermott,mcderdo01
Darius Miller,milleda01
Tyler Ulis,ulisty01
Justise Winslow,winslju01
Alec Burks,burksal01
Mario Chalmers,chalmma01
Marquese Chriss,chrisma01
Jarell Martin,martija01
Tony Parker,parketo01
Marreese Speights,speigma01
Luke Kennard,kennalu01
Mike Muscala,muscami01
Jarrett Jack,jackja01
Luc Mbah a Moute,mbahalu01
Ben McLemore,mclembe01
Dwight Buycks,buyckdw01
Ian Clark,clarkia01
Pascal Siakam,siakapa01
Nick Young,youngni01
Tyler Dorsey,dorsety01
Tomas Satoransky,satorto01
James Ennis III,ennisja01
Markelle Fultz,fultzma01
Kyle O'Quinn,oquinky01
Mason Plumlee,plumlma01
Mirza Teletovic,teletmi01
Cody Zeller,zelleco01
Al Jefferson,jeffeal01
Jamil Wilson,wilsoja02
Bam Adebayo,adebaba01
Raymond Felton,feltora01
Bryn Forbes,forbebr01
Shelvin Mack,macksh01
Jakob Poeltl,poeltja01
Tony Snell,snellto01
Joe Johnson,johnsjo02
Nemanja Bjelica,bjeline01
David West,westda01
Tyler Zeller,zellety01
Aaron Harrison,harriaa01
Justin Jackson,jacksju01
Luke Kornet,kornelu01
Kosta Koufos,koufoko01
Malik Monk,monkma01
Jordan Crawford,crawfjo02
Shaquille Harrison,harrish01
Danuel House Jr.,houseda01
Isaiah Taylor,taylois01
Dragan Bender,bendedr01
Tyson Chandler,chandty01
Maurice Harkless,harklma01
Nene,hilarne01
Richaun Holmes,holmeri01
Josh Gray,grayjo01
Sean Kilpatrick,kilpase01
Trevor Booker,booketr01
Troy Williams,willitr02
Jahlil Okafor,okafoja01
Malcolm Delaney,delanma01
T.J. McConnell,mccontj01
Jodie Meeks,meeksjo01
Isaiah Whitehead,whiteis01
Justin Anderson,anderju01
Langston Galloway,gallola01
Kobi Simmons,simmoko01
P.J. Tucker,tuckepj01
Boban Marjanovic,marjabo01
Aron Baynes,baynear01
Andre Iguodala,iguodan01
Rodney Purvis,purviro01
Quincy Acy,acyqu01
OG Anunoby,anunoog01
Davis Bertans,bertada01
Gorgui Dieng,dienggo01
Kenneth Faried,farieke01
Dorian Finney-Smith,finnedo01
Frank Ntilikina,ntilila01
Deyonta Davis,davisde01
Jonas Jerebko,jerebjo01
Timothe Luwawu-Cabarrot,luwawti01
Xavier Rathan-Mayes,rathaxa01
Tristan Thompson,thomptr01
Dante Cunningham,cunnida01
Bismack Biyombo,biyombi01
Omri Casspi,casspom01
Jack Cooley,cooleja01
Jameel Warney,warneja01
Cristiano Felicio,feliccr01
Ivan Rabb,rabbiv01
Omari Johnson,johnsom01
Shaun Livingston,livinsh01
Norman Powell,powelno01
C.J. Williams,willicj01
Wade Baldwin,baldwwa01
Vince Carter,cartevi01
Pat Connaughton,connapa01
Myke Henry,henrymy01
Jonathan Isaac,isaacjo01
Wesley Johnson,johnswe01
Maxi Kleber,klebima01
Jon Leuer,leuerjo01
Zaza Pachulia,pachuza01
Corey Brewer,breweco01
Ed Davis,davised01
Daniel Theis,theisda01
Luke Babbitt,babbilu01
DeAndre' Bembry,bembrde01
Brandon Jennings,jennibr01
Willy Hernangomez,hernawi01
Jamel Artis,artisja01
Tyus Jones,jonesty01
Rodney McGruder,mcgruro01
Shabazz Muhammad,muhamsh01
Channing Frye,fryech01
Royce O'Neale,onealro01
Andre Roberson,roberan03
Brandan Wright,wrighbr03
Noah Vonleh,vonleno01
Ramon Sessions,sessira01
Jameer Nelson,nelsoja01
Cheick Diallo,diallch01
Jawun Evans,evansja01
Ian Mahinmi,mahinia01
Thon Maker,makerth01
JaVale McGee,mcgeeja01
Johnny O'Bryant,obryajo01
Alex Abrines,abrinal01
Tony Allen,allento01
Tyler Cavanaugh,cavanty01
Jaylen Morris,morrija01
JaKarr Sampson,sampsja02
Jalen Jones,jonesja04
Willie Reed,reedwi02
Jordan Bell,belljo01
Michael Carter-Williams,cartemi01
Amir Johnson,johnsam01
Andrew White,whitean01
Jose Calderon,caldejo01
Raul Neto,netora01
Nik Stauskas,stausni01
Zach Collins,colliza01
Isaiah Hicks,hicksis01
Nerlens Noel,noelne01
Emeka Okafor,okafoem01
Iman Shumpert,shumpim01
Travis Wear,weartr01
Matthew Dellavedova,dellama01
Treveon Graham,grahatr01
Shane Larkin,larkish01
Miles Plumlee,plumlmi01
Khem Birch,birchkh01
Torrey Craig,craigto01
Sam Dekker,dekkesa01
Timofey Mozgov,mozgoti01
Adreian Payne,paynead01
Damyean Dotson,dotsoda01
Tyler Ennis,ennisty01
Joffrey Lauvergne,lauvejo01
Alec Peters,peteral01
Glenn Robinson III,robingl02
Lance Thomas,thomala01
Sterling Brown,brownst02
Henry Ellenson,ellenhe01
Kevon Looney,looneke01
Patrick McCaw,mccawpa01
Jordan Mickey,mickejo01
Chinanu Onuaku,onuakch01
Alan Williams,willial03
Paul Zipser,zipsepa01
Cedi Osman,osmande01
Patrick Patterson,pattepa01
Sindarius Thornwell,thornsi01
Joe Young,youngjo01
R.J. Hunter,hunterj01
Wes Iwundu,iwundwe01
Marquis Teague,teaguma01
Ante Zizic,zizican01
Ivica Zubac,zubaciv01
Kay Felder,feldeka01
Alex Caruso,carusal01
Tarik Black,blackta01
Salah Mejri,mejrisa01
Malachi Richardson,richama01
Arron Afflalo,afflaar01
Milton Doyle,doylemi01
Walt Lemon Jr.,lemonwa01
Meyers Leonard,leoname01
Jason Smith,smithja02
Dwayne Bacon,bacondw01
Juancho Hernangomez,hernaju01
Monte Morris,morrimo01
David Stockton,stockda01
Jason Terry,terryja01
Okaro White,whiteok01
Malik Beasley,beaslma01
Kyle Collinsworth,colliky01
Jared Dudley,dudleja01
Derrick White,whitede01
Derrick Jones Jr.,jonesde02
Terrance Ferguson,fergute01
Nigel Hayes,hayesni01
Gary Payton II,paytoga02
Jabari Bird,birdja01
Anthony Brown,brownan02
Tim Frazier,fraziti01
Naz Mitrou-Long,mitrona01
Abdel Nader,naderab01
Kendrick Perkins,perkike01
Davon Reed,reedda01
Gian Clavell,clavegi01
T.J. Leaf,leaftj01
Briante Weber,weberbr01
Darrell Arthur,arthuda01
James Young,youngja01
James Michael McAdoo,mcadoja01
Semi Ojeleye,ojelese01
Josh Magette,magetjo01
Ekpe Udoh,udohek01
Bobby Brown,brownbo02
Malcolm Miller,millema01
Lucas Nogueira,noguelu01
Brice Johnson,johnsbr02
Ron Baker,bakerro01
Solomon Hill,hillso01
Chris McCullough,mcculch01
Marcus Paige,paigema01
Guerschon Yabusele,yabusgu01
Rashad Vaughn,vaughra01
Aaron Brooks,brookaa01
Lorenzo Brown,brownlo01
John Holland,hollajo02
Josh Huestis,huestjo01
Brandon Paul,paulbr01
Caleb Swanigan,swanica01
Bruno Caboclo,cabocbr01
Nick Collison,collini01
Eric Moreland,moreler01
Georgios Papagiannis,papagge01
Ryan Arcidiacono,arcidry01
Luol Deng,denglu01
Jeremy Evans,evansje01
Daniel Hamilton,hamilda02
Gordon Hayward,haywago01
Mangok Mathiang,mathima01
Justin Patton,pattoju01
Quincy Pondexter,pondequ01
Devin Robinson,robinde01
Edmond Sumner,sumneed01
Kyle Singler,singlky01
Dakari Johnson,johnsda04
Marshall Plumlee,plumlma02
Derrick Walton,waltode01
Larry Drew II,drewla02
DeAndre Liggins,liggide01
Damian Jones,jonesda03
Joakim Noah,noahjo01
Damien Wilkins,wilkida02
Matt Williams,willima05
Furkan Korkmaz,korkmfu01
James Webb III,webbja01
Andrew Bogut,bogutan01
Joel Bolomboy,bolomjo01
Thomas Bryant,bryanth01
Vince Hunter,huntevi01
Richard Jefferson,jefferi01
Alfonzo McKinnie,mckinal01
Jeff Withey,witheje01
Antonius Cleveland,clevean01
Marcus Georges-Hunt,georgma01
Markel Brown,brownma02
Tim Quarterman,quartti01
Omer Ask,asikom01
Ike Anigbogu,anigbik01
Zhou Qi,qizh01
Demetrius Jackson,jacksde01
Kadeem Allen,allenka01
Darrun Hilliard,hillida01
Matt Costello,costema01
PJ Dozier,doziepj01
Reggie Hearn,hearnre01
Scotty Hopson,hopsosc01
Jake Layman,laymaja01
Georges Niang,niangge01
Alex Poythress,poythal01
Derrick Williams,willide02
D.J. Wilson,wilsodj01
Tony Bradley,bradlto01
Julyan Stone,stoneju01
Jacob Wiley,wileyja01
Jacob Pullen,pulleja01
Josh Smith,smithjo03
Cole Aldrich,aldrico01
Vander Blue,blueva01
Udonis Haslem,hasleud01
Charles Cooke,cookech01
Xavier Munford,munfoxa02
London Perrantes,perralo01
Nate Wolters,woltena01
Chris Boucher,bouchch01
Nicolas Brussino,brussni01
Jarell Eddie,eddieja01
Mindaugas Kuzminskas,kuzmimi01
Tyler Lydon,lydonty01
Erik McCree,mccreer01
Trey McKinney-Jones,mckintr01
Josh McRoberts,mcrobjo01
Luis Montero,montelu01
Ben Moore,moorebe01
Xavier Silas,silasxa01
